beginpoint,endpoint,period,libsetup,checktype,required,arrival,slack,launchclk,captureclk,skew,fanout,netdelay,netcount,instcount,invdelay,bufdelay,combodelay,seqdelay,totaldelay,invcount,bufcount,combocount,seqcount,portcount,load,wirelength
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[20]/D,1.200,0.057,Setup Check,1.248,2.675,-1.427,-0.155,0.105,0.26,220,0.08,31,31,0.546,0.0,2.055,0.15,0.0,5,0,25,1,0,0.2910000000000001,682.0980000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[21]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[21]/D,1.200,0.057,Setup Check,1.248,2.669,-1.421,-0.155,0.105,0.26,220,0.083,31,31,0.546,0.0,2.046,0.15,0.0,5,0,25,1,0,0.2910000000000001,678.4300000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[22]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[22]/D,1.200,0.158,Setup Check,1.147,2.236,-1.089,-0.155,0.105,0.26,129,0.053,20,20,0.304,0.0,1.883,0.15,0.0,4,0,15,1,0,0.161,401.06000000000006
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[22]/SE,1.200,0.185,Setup Check,1.12,2.483,-1.363,-0.155,0.105,0.26,217,0.085,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[22]/SI,1.200,0.051,Setup Check,1.254,0.935,0.319,0.088,0.105,0.017,31,0.004,11,11,0.032,0.0,0.6699999999999999,0.139,0.0,1,0,9,1,0,0.037,89.22899999999998
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[23]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[23]/D,1.200,0.058,Setup Check,1.248,2.653,-1.405,-0.155,0.105,0.26,220,0.085,31,31,0.546,0.0,2.027,0.15,0.0,5,0,25,1,0,0.2900000000000001,673.445
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[24]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[24]/D,1.200,0.214,Setup Check,1.091,2.191,-1.1,-0.155,0.105,0.26,128,0.052,19,19,0.203,0.0,1.9390000000000005,0.15,0.0,3,0,15,1,0,0.164,401.761
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[24]/SE,1.200,0.185,Setup Check,1.12,2.484,-1.364,-0.155,0.105,0.26,217,0.086,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[24]/SI,1.200,0.099,Setup Check,1.206,0.83,0.376,0.088,0.105,0.017,27,0.005,9,9,0.032,0.0,0.565,0.139,0.0,1,0,7,1,0,0.034,79.587
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[25]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[25]/D,1.200,0.058,Setup Check,1.247,2.72,-1.473,-0.155,0.105,0.26,226,0.07,32,32,0.6950000000000001,0.0,1.9599999999999995,0.15,0.0,6,0,25,1,0,0.2980000000000001,700.621
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[26]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[26]/D,1.200,0.212,Setup Check,1.093,2.266,-1.173,-0.155,0.105,0.26,128,0.046,19,19,0.203,0.0,2.019,0.15,0.0,3,0,15,1,0,0.158,388.883
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[26]/SE,1.200,0.185,Setup Check,1.12,2.485,-1.365,-0.155,0.105,0.26,217,0.087,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[26]/SI,1.200,0.049,Setup Check,1.256,1.01,0.246,0.088,0.105,0.017,36,0.006,12,12,0.032,0.0,0.744,0.139,0.0,1,0,10,1,0,0.044,105.484
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[27]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[27]/D,1.200,0.058,Setup Check,1.247,2.723,-1.476,-0.155,0.105,0.26,226,0.07,32,32,0.6950000000000001,0.0,1.9639999999999995,0.15,0.0,6,0,25,1,0,0.2980000000000001,700.07
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[28]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[28]/D,1.200,0.142,Setup Check,1.164,2.279,-1.116,-0.155,0.105,0.26,131,0.045,20,20,0.328,0.0,1.9090000000000005,0.15,0.0,4,0,15,1,0,0.164,408.8329999999999
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[28]/SE,1.200,0.185,Setup Check,1.12,2.483,-1.362,-0.155,0.105,0.26,217,0.085,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[28]/SI,1.200,0.05,Setup Check,1.255,0.952,0.304,0.088,0.105,0.017,33,0.005,11,11,0.032,0.0,0.687,0.139,0.0,1,0,9,1,0,0.039,85.762
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[29]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[29]/D,1.200,0.057,Setup Check,1.248,2.718,-1.47,-0.155,0.105,0.26,226,0.07,32,32,0.6950000000000001,0.0,1.959,0.15,0.0,6,0,25,1,0,0.2980000000000001,697.6350000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[2]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[2]/D,1.200,0.148,Setup Check,1.157,2.175,-1.018,-0.155,0.105,0.26,133,0.023,21,21,0.332,0.0,1.822,0.15,0.0,4,0,16,1,0,0.153,340.95699999999994
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[2]/SE,1.200,0.177,Setup Check,1.128,2.438,-1.31,-0.155,0.105,0.26,217,0.04,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[2]/SI,1.200,0.099,Setup Check,1.206,0.379,0.828,0.088,0.105,0.017,13,0.0,5,5,0.057,0.0,0.094,0.139,0.0,2,0,2,1,0,0.012,18.873
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[30]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[30]/D,1.200,0.144,Setup Check,1.161,2.17,-1.009,-0.155,0.105,0.26,126,0.025,19,19,0.363,0.0,1.7870000000000004,0.15,0.0,4,0,14,1,0,0.159,390.335
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[30]/SE,1.200,0.185,Setup Check,1.121,2.473,-1.352,-0.155,0.105,0.26,217,0.075,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[30]/SI,1.200,0.05,Setup Check,1.255,1.052,0.203,0.088,0.105,0.017,35,0.006,12,12,0.032,0.0,0.7859999999999999,0.139,0.0,1,0,10,1,0,0.043,103.385
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[31]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[31]/D,1.200,0.057,Setup Check,1.248,2.712,-1.464,-0.155,0.105,0.26,226,0.07,32,32,0.6950000000000001,0.0,1.953,0.15,0.0,6,0,25,1,0,0.2970000000000001,695.663
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[32]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[32]/D,1.200,0.133,Setup Check,1.172,2.149,-0.976,-0.155,0.105,0.26,130,0.026,19,19,0.323,0.0,1.803,0.15,0.0,4,0,14,1,0,0.15,331.356
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[32]/SE,1.200,0.177,Setup Check,1.128,2.436,-1.308,-0.155,0.105,0.26,217,0.039,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[32]/SI,1.200,0.098,Setup Check,1.208,1.128,0.08,0.088,0.105,0.017,30,0.006,10,10,0.032,0.0,0.862,0.139,0.0,1,0,8,1,0,0.042,115.416
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[33]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[33]/D,1.200,0.058,Setup Check,1.248,2.598,-1.351,-0.155,0.105,0.26,220,0.039,31,31,0.546,0.0,2.019,0.15,0.0,5,0,25,1,0,0.2900000000000001,674.5820000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[34]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[34]/D,1.200,0.148,Setup Check,1.157,2.175,-1.018,-0.155,0.105,0.26,133,0.023,21,21,0.332,0.0,1.822,0.15,0.0,4,0,16,1,0,0.153,340.95699999999994
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[34]/SE,1.200,0.177,Setup Check,1.128,2.439,-1.31,-0.155,0.105,0.26,217,0.041,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[34]/SI,1.200,0.05,Setup Check,1.256,1.278,-0.022,0.088,0.105,0.017,39,0.006,13,13,0.032,0.0,1.011,0.139,0.0,1,0,11,1,0,0.049,125.13
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[35]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[35]/D,1.200,0.059,Setup Check,1.247,2.606,-1.359,-0.155,0.105,0.26,220,0.039,31,31,0.546,0.0,2.027,0.15,0.0,5,0,25,1,0,0.2900000000000001,678.2970000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[36]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[36]/D,1.200,0.057,Setup Check,1.248,2.593,-1.345,-0.155,0.105,0.26,220,0.042,31,31,0.546,0.0,2.011,0.15,0.0,5,0,25,1,0,0.2900000000000001,670.6060000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[37]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[37]/D,1.200,0.058,Setup Check,1.247,2.594,-1.347,-0.155,0.105,0.26,220,0.042,31,31,0.546,0.0,2.013,0.15,0.0,5,0,25,1,0,0.2900000000000001,673.081
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[38]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[38]/D,1.200,0.057,Setup Check,1.248,2.597,-1.349,-0.155,0.105,0.26,220,0.041,31,31,0.546,0.0,2.016,0.15,0.0,5,0,25,1,0,0.2900000000000001,672.6140000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[39]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[39]/D,1.200,0.057,Setup Check,1.248,2.599,-1.351,-0.155,0.105,0.26,220,0.041,31,31,0.546,0.0,2.018,0.15,0.0,5,0,25,1,0,0.2900000000000001,673.976
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[3]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[3]/D,1.200,0.057,Setup Check,1.248,2.604,-1.356,-0.155,0.105,0.26,220,0.039,31,31,0.546,0.0,2.0249999999999995,0.15,0.0,5,0,25,1,0,0.2900000000000001,675.517
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[40]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[40]/D,1.200,0.058,Setup Check,1.248,2.623,-1.375,-0.155,0.105,0.26,220,0.055,31,31,0.546,0.0,2.027,0.15,0.0,5,0,25,1,0,0.2900000000000001,674.5780000000001
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[41]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[41]/D,1.200,0.194,Setup Check,1.112,2.19,-1.078,-0.155,0.105,0.26,127,0.041,19,19,0.203,0.0,1.948,0.15,0.0,3,0,15,1,0,0.151,347.57800000000003
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[41]/SE,1.200,0.181,Setup Check,1.125,2.446,-1.322,-0.155,0.105,0.26,217,0.048,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[41]/SI,1.200,0.099,Setup Check,1.206,1.392,-0.186,0.088,0.105,0.017,42,0.007,13,13,0.032,0.0,1.124,0.139,0.0,1,0,11,1,0,0.055,147.85
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[42]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[42]/D,1.200,0.187,Setup Check,1.118,2.204,-1.085,-0.155,0.105,0.26,127,0.039,19,19,0.203,0.0,1.966,0.15,0.0,3,0,15,1,0,0.15,346.896
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[42]/SE,1.200,0.181,Setup Check,1.124,2.449,-1.325,-0.155,0.105,0.26,217,0.052,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[42]/SI,1.200,0.051,Setup Check,1.255,1.504,-0.249,0.088,0.105,0.017,47,0.007,15,15,0.032,0.0,1.235,0.139,0.0,1,0,13,1,0,0.06,158.427
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[43]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[43]/D,1.200,0.163,Setup Check,1.143,2.279,-1.137,-0.155,0.105,0.26,129,0.037,21,21,0.384,0.0,1.862,0.15,0.0,4,0,16,1,0,0.168,418.2609999999999
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[43]/SE,1.200,0.182,Setup Check,1.124,2.451,-1.327,-0.155,0.105,0.26,217,0.053,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[43]/SI,1.200,0.1,Setup Check,1.205,1.494,-0.289,0.088,0.105,0.017,47,0.007,15,15,0.032,0.0,1.225,0.139,0.0,1,0,13,1,0,0.06,156.969
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[44]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[44]/D,1.200,0.144,Setup Check,1.161,2.264,-1.103,-0.155,0.105,0.26,132,0.037,20,20,0.353,0.0,1.879,0.15,0.0,4,0,15,1,0,0.157,363.605
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[44]/SE,1.200,0.183,Setup Check,1.122,2.461,-1.339,-0.155,0.105,0.26,217,0.063,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[44]/SI,1.200,0.05,Setup Check,1.256,1.458,-0.203,0.088,0.105,0.017,44,0.008,14,14,0.032,0.0,1.189,0.139,0.0,1,0,12,1,0,0.056,148.541
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[45]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[45]/D,1.200,0.181,Setup Check,1.124,2.217,-1.093,-0.155,0.105,0.26,128,0.033,19,19,0.203,0.0,1.985,0.15,0.0,3,0,15,1,0,0.149,339.231
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[45]/SE,1.200,0.183,Setup Check,1.122,2.462,-1.34,-0.155,0.105,0.26,217,0.064,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[45]/SI,1.200,0.103,Setup Check,1.202,1.455,-0.252,0.088,0.105,0.017,44,0.008,14,14,0.032,0.0,1.185,0.139,0.0,1,0,12,1,0,0.056,150.895
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[46]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[46]/D,1.200,0.126,Setup Check,1.179,2.167,-0.987,-0.155,0.105,0.26,128,0.034,20,20,0.267,0.0,1.87,0.15,0.0,4,0,15,1,0,0.15,334.117
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[46]/SE,1.200,0.184,Setup Check,1.121,2.467,-1.346,-0.155,0.105,0.26,217,0.069,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[46]/SI,1.200,0.05,Setup Check,1.255,1.533,-0.278,0.088,0.105,0.017,46,0.008,15,15,0.032,0.0,1.264,0.139,0.0,1,0,13,1,0,0.059,157.812
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[47]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[47]/D,1.200,0.107,Setup Check,1.199,1.53,-0.331,0.088,0.105,0.017,46,0.008,15,15,0.032,0.0,1.26,0.139,0.0,1,0,13,1,0,0.059,160.698
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[47]/SE,1.200,0.129,Setup Check,1.176,2.617,-1.441,-0.155,0.105,0.26,223,0.07,30,30,0.6950000000000001,0.0,1.858,0.15,0.0,6,0,23,1,0,0.2950000000000001,692.643
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[47]/SI,1.200,0.136,Setup Check,1.169,2.191,-1.022,-0.155,0.105,0.26,128,0.034,20,20,0.203,0.0,1.956,0.15,0.0,3,0,16,1,0,0.15,337.83
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[48]/CDN,1.200,0.0,Recovery Check,6.311,0.24,6.071,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[48]/D,1.200,0.2,Setup Check,1.105,2.237,-1.131,-0.155,0.105,0.26,128,0.043,19,19,0.203,0.0,1.994,0.15,0.0,3,0,15,1,0,0.154,362.495
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[48]/SE,1.200,0.185,Setup Check,1.121,2.473,-1.353,-0.155,0.105,0.26,217,0.075,29,29,0.546,0.0,1.858,0.15,0.0,5,0,23,1,0,0.2870000000000001,668.2470000000001
cs_registers_i_mcountinhibit_q_reg[0]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[48]/SI,1.200,0.05,Setup Check,1.256,1.675,-0.419,0.088,0.105,0.017,45,0.01,14,14,0.032,0.0,1.404,0.139,0.0,1,0,12,1,0,0.0629999999999999,178.372
/rst_ni,cs_registers_i_mcycle_counter_i_counter_q_reg[49]/CDN,1.200,0.0,Recovery Check,6.308,0.24,6.068,0.24,0.086,-0.154,1652,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.402,2082.527
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[49]/D,1.200,0.058,Setup Check,1.248,2.653,-1.405,-0.155,0.105,0.26,220,0.069,31,31,0.546,0.0,2.044,0.15,0.0,5,0,25,1,0,0.2910000000000001,678.4730000000001
